second,ssim
0,0.9963191739130436
1,0.9626382083333334
2,0.9247692500000001
3,0.9036022083333334
4,0.8666407083333333
5,0.8284260416666666
6,0.8043853333333333
7,0.7966993333333333
8,0.7696402083333332
9,0.742617375
10,0.773352375
11,0.7828820416666668
12,0.7614901666666666
13,0.7515992499999999
14,0.7452990833333333
15,0.7747045416666666
16,0.9242675416666667
17,0.914137125
18,0.9218293333333333
19,0.9240440833333333
20,0.9039238749999999
21,0.9278757083333334
22,0.9288427916666667
23,0.7406517916666666
24,0.7009668333333333
25,0.6904112916666666
26,0.6934022083333334
27,0.6873278749999999
28,0.6810425833333333
29,0.6655588333333333
30,0.6614650833333333
31,0.6760373749999999
32,0.7040159583333333
33,0.7662433750000001
34,0.7948897916666667
35,0.7925004583333334
36,0.7918767916666667
37,0.7934937083333334
38,0.795802625
39,0.7984434166666666
40,0.8045626666666666
41,0.809163
42,0.8088867083333334
43,0.8114210416666667
44,0.8352148333333332
45,0.8298696666666667
46,0.8222735833333333
47,0.7960733750000001
48,0.7577968333333334
49,0.75677275
50,0.7658363333333332
51,0.7596936666666667
52,0.7463590416666667
53,0.7408438333333334
54,0.7474262083333333
55,0.7508635
56,0.9356788333333333
57,0.95430225
58,0.9412854166666667
59,0.9424619166666667
60,0.9403429583333334
61,0.932356875
62,0.9327980416666667
63,0.9193028333333334
64,0.8822378333333334
65,0.8753266666666666
66,0.8976861666666668
67,0.9249369166666667
68,0.9171655
69,0.9017708333333333
70,0.9026394999999999
71,0.8960104583333334
72,0.8911522500000001
73,0.9113859166666667
74,0.9191620416666666
75,0.849734625
76,0.7526151666666667
77,0.7251338333333334
78,0.7275080833333334
79,0.7338372083333334
80,0.8819505416666668
81,0.8662891666666667
82,0.8603624583333334
83,0.8651301666666668
84,0.87003375
85,0.8689940833333334
86,0.8639173750000001
87,0.8664505416666667
88,0.8709612083333332
89,0.8733105
90,0.8798574166666667
91,0.8973266249999999
92,0.9122444166666667
93,0.9113674583333333
94,0.9094102916666666
95,0.9040180000000001
96,0.89442425
97,0.8971405
98,0.9014944583333334
99,0.897994375
100,0.8880439166666667
101,0.8702638333333333
102,0.814041875
103,0.8168840416666666
104,0.9397355833333334
105,0.9275577916666666
106,0.9225222083333334
107,0.9230975833333334
108,0.9200680416666667
109,0.92223
110,0.9218903333333333
111,0.9213482083333333
112,0.893857625
113,0.8264546666666667
114,0.8157417083333334
115,0.8140187083333333
116,0.8224088749999999
117,0.8265587499999999
118,0.8526309166666667
119,0.8397187083333333
120,0.8449521249999999
121,0.8570892083333334
122,0.84522175
123,0.8632839583333333
124,0.8838184166666667
125,0.8768378333333334
126,0.8724166666666666
127,0.858418125
128,0.8553347499999999
129,0.8630645
130,0.8590586666666667
131,0.8489702916666667
132,0.8432484583333334
133,0.8357887916666668
134,0.8305027083333334
135,0.8271759583333332
136,0.826837625
137,0.8489759583333334
138,0.8468383333333334
139,0.839008375
140,0.8403959166666667
141,0.8396632916666666
142,0.8342729583333334
143,0.838869125
144,0.8118620833333333
145,0.81000525
146,0.806045625
147,0.802127
148,0.8015007500000001
149,0.8531095833333334
150,0.8522771250000001
151,0.8424024999999999
152,0.8280534999999999
153,0.8234625416666667
154,0.8300794583333334
155,0.8271739583333333
156,0.8711956666666666
157,0.8697517499999999
158,0.8664759166666666
159,0.8615037499999999
160,0.8632493333333334
161,0.841695375
162,0.9081319166666666
163,0.8779925833333334
164,0.836068375
165,0.8315654166666667
166,0.9259815833333334
167,0.9527822499999999
168,0.8551945833333333
169,0.8743774166666666
170,0.9440973333333332
171,0.9465659583333333
172,0.945303125
173,0.9439088333333333
174,0.9404243333333334
175,0.9354264583333333
176,0.8462299999999999
177,0.8411852083333334
178,0.89090075
179,0.8886052083333333
180,0.863030375
181,0.8330070416666667
182,0.8255424583333334
183,0.8272404583333333
184,0.82172375
185,0.8324904166666666
186,0.9079657499999999
187,0.8797335416666666
188,0.8937875833333333
189,0.9007279583333333
190,0.9061085000000001
191,0.9049815
192,0.8879074166666667
193,0.8823500000000001
194,0.8954405416666668
195,0.9043226666666667
196,0.9083058749999999
197,0.9424472083333333
198,0.9265383749999999
199,0.9170087916666666
200,0.8957855416666667
201,0.885425625
202,0.885683625
203,0.8828314583333333
204,0.9184895000000001
205,0.92589675
206,0.8905695416666667
207,0.9076372083333334
208,0.9084120000000001
209,0.8740254166666667
210,0.8708501666666667
211,0.8564490416666667
212,0.8295413333333334
213,0.8013482500000001
214,0.9015809166666666
215,0.8983827083333334
216,0.8868317499999999
217,0.8754823333333334
218,0.869164375
219,0.8697705
220,0.8981206249999999
221,0.9107496666666667
222,0.9052807500000001
223,0.8902763333333333
224,0.817085375
225,0.8070866666666667
226,0.8544628333333333
227,0.871595625
228,0.8812617916666667
229,0.8685510416666666
230,0.8275854166666666
231,0.8230996666666667
232,0.8584759166666666
233,0.89549825
234,0.9013779166666667
235,0.901056875
236,0.8975395
237,0.8998841666666667
238,0.9033273333333334
239,0.9023521666666667
240,0.90063
241,0.8769535416666666
242,0.7652361249999999
243,0.7568324583333333
244,0.8044375416666667
245,0.8296961666666666
246,0.8215522916666668
247,0.8208402083333333
248,0.8136396666666666
249,0.8259895833333334
250,0.8531040833333333
251,0.9457601250000001
252,0.9161207916666667
253,0.8787147916666666
254,0.8398960833333334
255,0.9058130416666667
256,0.9444295416666667
257,0.8683489583333334
258,0.877732625
259,0.8663688333333334
260,0.7990424166666666
261,0.9107364166666666
262,0.9264682083333332
263,0.8669907499999999
264,0.8719222916666666
265,0.8788269583333334
266,0.8832213333333333
267,0.8850492499999999
268,0.880629625
269,0.871759125
270,0.8204780416666666
271,0.783133875
272,0.7788765833333334
273,0.7858994166666666
274,0.7897176250000001
275,0.7917249583333333
276,0.9009837916666666
277,0.8909039166666667
278,0.8148525416666667
279,0.8144374166666667
280,0.8336935
281,0.8977656666666666
282,0.935144625
283,0.9317214166666666
284,0.9073157916666666
285,0.8463260833333334
286,0.8437255833333334
287,0.84448325
288,0.8419000416666668
289,0.8404780000000001
290,0.8457728750000001
291,0.842369875
292,0.8940713750000001
293,0.8889927916666666
294,0.8784096250000001
295,0.8738032083333334
296,0.8841034583333333
297,0.8929314166666668
298,0.8950860416666666
299,0.99517125
300,0.9102957916666666
301,0.66377975
302,0.6547469583333333
303,0.6451417916666666
304,0.6324445416666666
305,0.8047632083333333
306,0.8569985416666667
307,0.8438401666666667
308,0.8568171250000001
309,0.8459590833333334
310,0.8397676666666666
311,0.8561917916666667
312,0.8342032916666667
313,0.7879659166666667
314,0.8594499166666667
315,0.9151656666666667
316,0.906970625
317,0.8430470833333333
318,0.8207124583333334
319,0.8969334166666667
320,0.8776190416666667
321,0.8651239583333333
322,0.9213514583333334
323,0.9166638333333333
324,0.8364144583333334
325,0.836596875
326,0.8339985833333333
327,0.821808125
328,0.824175875
329,0.8258179583333334
330,0.82387325
331,0.8381823333333333
332,0.8346114166666667
333,0.8398772083333333
334,0.8849550416666667
335,0.9019925416666666
336,0.8977132083333333
337,0.9185902499999999
338,0.9154045833333333
339,0.8969468749999999
340,0.8135695
341,0.8080323749999999
342,0.8040541666666666
343,0.7611533333333332
344,0.7361004583333334
345,0.716021
346,0.7535919583333333
347,0.7738892916666668
348,0.7591857916666668
349,0.7429138750000001
350,0.7476766666666667
351,0.74660325
352,0.7517632500000001
353,0.7683827500000001
354,0.7763010833333334
355,0.7993392916666666
356,0.742967625
357,0.7268726666666666
358,0.722243375
359,0.7376310416666666
360,0.7484912499999999
361,0.7652699583333332
362,0.7638567916666666
363,0.7614242083333332
364,0.7563720833333334
365,0.7460086666666667
366,0.7774065
367,0.7695034166666667
368,0.7721341666666667
369,0.7814240833333334
370,0.7765522083333334
371,0.7830817083333333
372,0.7978000000000001
373,0.9113887083333333
374,0.9080155
375,0.869733875
376,0.8422546249999999
377,0.82985775
378,0.8450833333333333
379,0.8510334583333333
380,0.846458625
381,0.890624875
382,0.902019625
383,0.9049865
384,0.9050253333333332
385,0.9038004166666668
386,0.9087962916666666
387,0.9081999583333333
388,0.9045247916666667
389,0.8980117083333333
390,0.9070628333333334
391,0.9066007916666666
392,0.8701356666666666
393,0.83067
394,0.8872518333333334
395,0.9454953333333332
396,0.9368154999999999
397,0.9269134583333334
398,0.91577325
399,0.8698229999999999
400,0.9544101666666666
401,0.9511714166666666
402,0.9542013333333333
403,0.955114875
404,0.9621572500000001
405,0.8479738333333334
406,0.841497875
407,0.84002175
408,0.9386938749999999
409,0.9549412083333334
410,0.9030865833333334
411,0.8440452500000001
412,0.8483835833333333
413,0.8521537916666667
414,0.87418175
415,0.8549816666666666
416,0.8936610833333334
417,0.8857699166666667
418,0.8750204166666666
419,0.8528302916666667
420,0.759542
421,0.840665125
422,0.6806776666666666
423,0.666609875
424,0.8384318333333334
425,0.9567135000000001
426,0.80706975
427,0.7661797083333334
428,0.8952694583333334
429,0.9318329166666667
430,0.8993045416666666
431,0.6650699999999999
432,0.6286919166666667
433,0.7019372916666667
434,0.9377369999999999
435,0.9128579583333334
436,0.8900435833333332
437,0.9167591666666667
438,0.9152328750000001
439,0.9248089583333333
440,0.943075625
441,0.9579240416666667
442,0.7410191666666667
443,0.8900172083333334
444,0.8820247083333334
445,0.8331024583333333
446,0.8362091666666666
447,0.8321955416666666
448,0.8350035833333332
449,0.8351332916666667
450,0.829759
451,0.8395494166666667
452,0.8632687083333334
453,0.879632
454,0.88547025
455,0.8853950416666666
456,0.8791317083333333
457,0.872710875
458,0.90956875
459,0.9112492916666667
460,0.9334972083333333
461,0.9994290833333334
462,0.8184986666666667
463,0.7294185416666666
464,0.738874
465,0.7396956666666666
466,0.7439677916666666
467,0.7539320833333334
468,0.7701113333333334
469,0.7878932916666667
470,0.7822499583333333
471,0.8930211250000001
472,0.9545314583333333
473,0.8763073333333334
474,0.8604805
475,0.852769875
476,0.8511879166666666
477,0.8571262916666668
478,0.8466109999999999
479,0.8377432499999999
480,0.9108165416666667
481,0.946486125
482,0.97894275
483,0.970013625
484,0.9155189583333333
485,0.9125730833333333
486,0.8885801249999999
487,0.8738802083333334
488,0.902271625
489,0.9626545000000001
490,0.969923625
491,0.9204290833333334
492,0.9105992916666666
493,0.914051125
494,0.95920325
495,0.9590454166666667
496,0.95918
497,0.967176625
498,0.9607060833333333
499,0.9470502083333333
500,0.934631
501,0.9287116666666666
502,0.9170006666666667
503,0.9048952083333334
504,0.9008051250000001
505,0.8980465
506,0.897167375
507,0.8918504166666666
508,0.888222125
509,0.8802856666666666
510,0.8792624166666667
511,0.9021242916666666
512,0.9099890833333334
513,0.9038842083333334
514,0.91009875
515,0.9009272916666666
516,0.90533625
517,0.9012044166666667
518,0.8991247083333334
519,0.893895625
520,0.8910561666666666
521,0.9054697916666666
522,0.9186046666666666
523,0.9053935416666666
524,0.8964592083333334
525,0.8956953333333333
526,0.898480125
527,0.9073385833333334
528,0.9154117083333334
529,0.9234797083333333
530,0.9305165416666666
531,0.9286834166666668
532,0.9363854166666666
533,0.907198375
534,0.885542375
535,0.8744497083333332
536,0.84921625
537,0.8222105833333333
538,0.8017804166666666
539,0.7843266666666667
540,0.7865097916666667
541,0.7897950833333334
542,0.816849625
543,0.8506865416666667
544,0.835214625
545,0.8211427083333334
546,0.817494875
547,0.8076229583333333
548,0.794837625
549,0.7727922916666667
550,0.7689447083333333
551,0.7844707916666667
552,0.7830075
553,0.8094282083333333
554,0.8081660416666666
555,0.8017599999999999
556,0.8012830000000001
557,0.79217475
558,0.7800130416666667
559,0.7827797916666667
560,0.7872923333333333
561,0.80690975
562,0.8361355833333334
563,0.8744927499999999
564,0.903638375
565,0.918396875
566,0.9261313333333333
567,0.9352366249999999
568,0.94422975
569,0.955547
570,0.9600076666666667
571,0.9566680833333333
572,0.9548604583333334
573,0.954711875
574,0.9619086666666666
575,0.9627875
576,0.9549099166666667
577,0.9440163333333333
578,0.9494389583333334
579,0.9504882083333334
580,0.9986607083333333
581,0.9789853333333333
582,0.9641211666666667
583,0.9599702083333334
584,0.9592184583333333
585,0.9702272916666667
586,0.974510875
587,0.9747141666666667
588,0.9629051666666667
589,0.957396
590,0.9570841250000001
591,0.960016
592,0.96012275
593,0.9585394583333334
594,0.9555478333333333
595,0.956226
596,0.9578041666666667
